date,année,île,site,île x site,identificateur,n° quadrat,genre,recouvrement %,observation 1,observation 2,observation 3,,,
1993-10-15,1993,tahiti,faaa,Tahiti Faaa,Yannick Chancerelle,16,Montipora,1.23,,,,,,
1993-10-15,1993,tahiti,faaa,Tahiti Faaa,Yannick Chancerelle,17,Montipora,3.70,,,,,,
1993-10-15,1993,tahiti,faaa,Tahiti Faaa,Yannick Chancerelle,18,Montipora,2.47,,,,,,
1993-10-15,1993,tahiti,faaa,Tahiti Faaa,Yannick Chancerelle,19,Montipora,0.00,,,,,,
1993-10-15,1993,tahiti,faaa,Tahiti Faaa,Yannick Chancerelle,20,Montipora,0.00,,,,,,
1993-10-15,1993,tahiti,faaa,Tahiti Faaa,Yannick Chancerelle,1,Pavona,0.00,,,,,,
1993-10-15,1993,tahiti,faaa,Tahiti Faaa,Yannick Chancerelle,2,Pavona,0.00,,,,,,
1993-10-15,1993,tahiti,faaa,Tahiti Faaa,Yannick Chancerelle,3,Pavona,0.00,,,,,,
1993-10-15,1993,tahiti,faaa,Tahiti Faaa,Yannick Chancerelle,4,Pavona,0.00,,,,,,
1993-10-15,1993,tahiti,faaa,Tahiti Faaa,Yannick Chancerelle,5,Pavona,0.00,,,,,,
1993-10-15,1993,tahiti,faaa,Tahiti Faaa,Yannick Chancerelle,6,Pavona,0.00,,,,,,
1993-10-15,1993,tahiti,faaa,Tahiti Faaa,Yannick Chancerelle,7,Pavona,0.00,,,,,,
1993-10-15,1993,tahiti,faaa,Tahiti Faaa,Yannick Chancerelle,8,Pavona,0.00,,,,,,
1993-10-15,1993,tahiti,faaa,Tahiti Faaa,Yannick Chancerelle,9,Pavona,0.00,,,,,,
1993-10-15,1993,tahiti,faaa,Tahiti Faaa,Yannick Chancerelle,10,Pavona,0.00,,,,,,
1993-10-15,1993,tahiti,faaa,Tahiti Faaa,Yannick Chancerelle,11,Pavona,0.00,,,,,,
1993-10-15,1993,tahiti,faaa,Tahiti Faaa,Yannick Chancerelle,12,Pavona,0.00,,,,,,
1993-10-15,1993,tahiti,faaa,Tahiti Faaa,Yannick Chancerelle,13,Pavona,0.00,,,,,,
1993-10-15,1993,tahiti,faaa,Tahiti Faaa,Yannick Chancerelle,14,Pavona,0.00,,,,,,
1993-10-15,1993,tahiti,faaa,Tahiti Faaa,Yannick Chancerelle,15,Pavona,0.00,,,,,,
1993-10-15,1993,tahiti,faaa,Tahiti Faaa,Yannick Chancerelle,16,Pavona,0.00,,,,,,
1993-10-15,1993,tahiti,faaa,Tahiti Faaa,Yannick Chancerelle,17,Pavona,0.00,,,,,,
1993-10-15,1993,tahiti,faaa,Tahiti Faaa,Yannick Chancerelle,18,Pavona,0.00,,,,,,
1993-10-15,1993,tahiti,faaa,Tahiti Faaa,Yannick Chancerelle,19,Pavona,0.00,,,,,,
1993-10-15,1993,tahiti,faaa,Tahiti Faaa,Yannick Chancerelle,20,Pavona,3.70,,,,,,
1993-10-15,1993,tahiti,faaa,Tahiti Faaa,Yannick Chancerelle,1,Pocillopora,1.23,,,,,,
1993-10-15,1993,tahiti,faaa,Tahiti Faaa,Yannick Chancerelle,2,Pocillopora,6.17,,,,,,
1993-10-15,1993,tahiti,faaa,Tahiti Faaa,Yannick Chancerelle,3,Pocillopora,3.70,,,,,,
1993-10-15,1993,tahiti,faaa,Tahiti Faaa,Yannick Chancerelle,4,Pocillopora,8.64,,,,,,
1993-10-15,1993,tahiti,faaa,Tahiti Faaa,Yannick Chancerelle,5,Pocillopora,14.81,,,,,,
1993-10-15,1993,tahiti,faaa,Tahiti Faaa,Yannick Chancerelle,6,Pocillopora,2.47,,,,,,
1993-10-15,1993,tahiti,faaa,Tahiti Faaa,Yannick Chancerelle,7,Pocillopora,3.70,,,,,,
1993-10-15,1993,tahiti,faaa,Tahiti Faaa,Yannick Chancerelle,8,Pocillopora,2.47,,,,,,
1993-10-15,1993,tahiti,faaa,Tahiti Faaa,Yannick Chancerelle,9,Pocillopora,7.41,,,,,,
1993-10-15,1993,tahiti,faaa,Tahiti Faaa,Yannick Chancerelle,10,Pocillopora,14.81,,,,,,
1993-10-15,1993,tahiti,faaa,Tahiti Faaa,Yannick Chancerelle,11,Pocillopora,4.94,,,,,,
1993-10-15,1993,tahiti,faaa,Tahiti Faaa,Yannick Chancerelle,12,Pocillopora,11.11,,,,,,
1993-10-15,1993,tahiti,faaa,Tahiti Faaa,Yannick Chancerelle,13,Pocillopora,0.00,,,,,,
1993-10-15,1993,tahiti,faaa,Tahiti Faaa,Yannick Chancerelle,14,Pocillopora,8.64,,,,,,
1993-10-15,1993,tahiti,faaa,Tahiti Faaa,Yannick Chancerelle,15,Pocillopora,3.70,,,,,,
1993-10-15,1993,tahiti,faaa,Tahiti Faaa,Yannick Chancerelle,16,Pocillopora,8.64,,,,,,
1993-10-15,1993,tahiti,faaa,Tahiti Faaa,Yannick Chancerelle,17,Pocillopora,3.70,,,,,,
1993-10-15,1993,tahiti,faaa,Tahiti Faaa,Yannick Chancerelle,18,Pocillopora,3.70,,,,,,
1993-10-15,1993,tahiti,faaa,Tahiti Faaa,Yannick Chancerelle,19,Pocillopora,6.17,,,,,,
1993-10-15,1993,tahiti,faaa,Tahiti Faaa,Yannick Chancerelle,20,Pocillopora,12.35,,,,,,
1993-10-15,1993,tahiti,faaa,Tahiti Faaa,Yannick Chancerelle,1,Porites,1.23,,,,,,
1993-10-15,1993,tahiti,faaa,Tahiti Faaa,Yannick Chancerelle,2,Porites,0.00,,,,,,
1993-10-15,1993,tahiti,faaa,Tahiti Faaa,Yannick Chancerelle,3,Porites,0.00,,,,,,
1993-10-15,1993,tahiti,faaa,Tahiti Faaa,Yannick Chancerelle,4,Porites,2.47,,,,,,
1993-10-15,1993,tahiti,faaa,Tahiti Faaa,Yannick Chancerelle,5,Porites,0.00,,,,,,
1993-10-15,1993,tahiti,faaa,Tahiti Faaa,Yannick Chancerelle,6,Porites,0.00,,,,,,
1993-10-15,1993,tahiti,faaa,Tahiti Faaa,Yannick Chancerelle,7,Porites,0.00,,,,,,
1993-10-15,1993,tahiti,faaa,Tahiti Faaa,Yannick Chancerelle,8,Porites,0.00,,,,,,
1993-10-15,1993,tahiti,faaa,Tahiti Faaa,Yannick Chancerelle,9,Porites,0.00,,,,,,
1993-10-15,1993,tahiti,faaa,Tahiti Faaa,Yannick Chancerelle,10,Porites,0.00,,,,,,
1993-10-15,1993,tahiti,faaa,Tahiti Faaa,Yannick Chancerelle,11,Porites,0.00,,,,,,
1993-10-15,1993,tahiti,faaa,Tahiti Faaa,Yannick Chancerelle,12,Porites,0.00,,,,,,
1993-10-15,1993,tahiti,faaa,Tahiti Faaa,Yannick Chancerelle,13,Porites,0.00,,,,,,
1993-10-15,1993,tahiti,faaa,Tahiti Faaa,Yannick Chancerelle,14,Porites,1.23,,,,,,
1993-10-15,1993,tahiti,faaa,Tahiti Faaa,Yannick Chancerelle,15,Porites,0.00,,,,,,
1993-10-15,1993,tahiti,faaa,Tahiti Faaa,Yannick Chancerelle,16,Porites,0.00,,,,,,
1993-10-15,1993,tahiti,faaa,Tahiti Faaa,Yannick Chancerelle,17,Porites,2.47,,,,,,
1993-10-15,1993,tahiti,faaa,Tahiti Faaa,Yannick Chancerelle,18,Porites,1.23,,,,,,
1993-10-15,1993,tahiti,faaa,Tahiti Faaa,Yannick Chancerelle,19,Porites,0.00,,,,,,
1993-10-15,1993,tahiti,faaa,Tahiti Faaa,Yannick Chancerelle,20,Porites,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,1,Acropora,7.41,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,2,Acropora,4.94,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,3,Acropora,1.23,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,4,Acropora,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,5,Acropora,7.41,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,6,Acropora,17.28,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,7,Acropora,3.70,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,8,Acropora,8.64,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,9,Acropora,12.35,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,10,Acropora,29.63,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,11,Acropora,13.58,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,12,Acropora,14.81,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,13,Acropora,12.35,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,14,Acropora,9.88,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,15,Acropora,11.11,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,16,Acropora,9.88,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,17,Acropora,3.70,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,18,Acropora,3.70,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,19,Acropora,1.23,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,20,Acropora,12.35,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,1,Astrea curta,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,2,Astrea curta,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,3,Astrea curta,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,4,Astrea curta,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,5,Astrea curta,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,6,Astrea curta,1.23,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,7,Astrea curta,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,8,Astrea curta,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,9,Astrea curta,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,10,Astrea curta,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,11,Astrea curta,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,12,Astrea curta,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,13,Astrea curta,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,14,Astrea curta,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,15,Astrea curta,1.23,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,16,Astrea curta,4.94,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,17,Astrea curta,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,18,Astrea curta,1.23,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,19,Astrea curta,1.23,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,20,Astrea curta,2.47,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,1,Autres,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,2,Autres,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,3,Autres,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,4,Autres,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,5,Autres,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,6,Autres,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,7,Autres,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,8,Autres,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,9,Autres,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,10,Autres,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,11,Autres,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,12,Autres,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,13,Autres,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,14,Autres,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,15,Autres,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,16,Autres,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,17,Autres,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,18,Autres,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,19,Autres,1.23,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,20,Autres,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,1,Fungia,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,2,Fungia,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,3,Fungia,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,4,Fungia,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,5,Fungia,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,6,Fungia,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,7,Fungia,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,8,Fungia,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,9,Fungia,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,10,Fungia,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,11,Fungia,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,12,Fungia,1.23,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,13,Fungia,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,14,Fungia,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,15,Fungia,1.23,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,16,Fungia,2.47,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,17,Fungia,1.23,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,18,Fungia,1.23,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,19,Fungia,1.23,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,20,Fungia,1.23,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,1,Gardineroseris,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,2,Gardineroseris,1.23,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,3,Gardineroseris,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,4,Gardineroseris,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,5,Gardineroseris,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,6,Gardineroseris,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,7,Gardineroseris,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,8,Gardineroseris,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,9,Gardineroseris,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,10,Gardineroseris,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,11,Gardineroseris,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,12,Gardineroseris,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,13,Gardineroseris,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,14,Gardineroseris,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,15,Gardineroseris,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,16,Gardineroseris,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,17,Gardineroseris,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,18,Gardineroseris,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,19,Gardineroseris,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,20,Gardineroseris,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,1,Goniastrea stelligera,1.23,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,2,Goniastrea stelligera,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,3,Goniastrea stelligera,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,4,Goniastrea stelligera,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,5,Goniastrea stelligera,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,6,Goniastrea stelligera,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,7,Goniastrea stelligera,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,8,Goniastrea stelligera,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,9,Goniastrea stelligera,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,10,Goniastrea stelligera,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,11,Goniastrea stelligera,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,12,Goniastrea stelligera,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,13,Goniastrea stelligera,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,14,Goniastrea stelligera,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,15,Goniastrea stelligera,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,16,Goniastrea stelligera,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,17,Goniastrea stelligera,1.23,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,18,Goniastrea stelligera,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,19,Goniastrea stelligera,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,20,Goniastrea stelligera,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,1,Montipora,7.41,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,2,Montipora,11.11,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,3,Montipora,3.70,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,4,Montipora,1.23,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,5,Montipora,2.47,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,6,Montipora,2.47,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,7,Montipora,2.47,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,8,Montipora,1.23,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,9,Montipora,1.23,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,10,Montipora,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,11,Montipora,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,12,Montipora,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,13,Montipora,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,14,Montipora,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,15,Montipora,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,16,Montipora,1.23,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,17,Montipora,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,18,Montipora,1.23,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,19,Montipora,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,20,Montipora,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,1,Pavona,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,2,Pavona,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,3,Pavona,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,4,Pavona,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,5,Pavona,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,6,Pavona,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,7,Pavona,1.23,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,8,Pavona,1.23,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,9,Pavona,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,10,Pavona,1.23,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,11,Pavona,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,12,Pavona,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,13,Pavona,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,14,Pavona,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,15,Pavona,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,16,Pavona,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,17,Pavona,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,18,Pavona,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,19,Pavona,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,20,Pavona,0.00,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,1,Pocillopora,9.88,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,2,Pocillopora,8.64,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,3,Pocillopora,17.28,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,4,Pocillopora,12.35,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,5,Pocillopora,13.58,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,6,Pocillopora,12.35,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,7,Pocillopora,9.88,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,8,Pocillopora,9.88,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,9,Pocillopora,17.28,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,10,Pocillopora,6.17,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,11,Pocillopora,16.05,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,12,Pocillopora,11.11,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,13,Pocillopora,12.35,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,14,Pocillopora,11.11,,,,,,
1994-05-08,1994,moorea,e2b,Moorea Entre 2 Baies,Lucas Denis,15,Pocillopora,7.41,,,,,,
